Date,Open,High,Low,Close,Adj Close,Volume
2016-12-02,59.459999,59.459999,59.189999,59.189999,52.661091,12
2016-12-05,58.419998,58.419998,58.419998,58.419998,51.976032,0
2016-12-06,59.820000,59.820000,59.820000,59.820000,53.221603,0
2016-12-07,59.799999,59.799999,58.689999,58.689999,52.216248,58
2016-12-08,59.230000,59.230000,58.590000,58.590000,52.127274,60
2016-12-09,59.130001,59.130001,59.130001,59.130001,52.607716,0
2016-12-12,59.380001,60.000000,59.380001,60.000000,53.381752,200
2016-12-13,60.169998,61.990002,60.169998,61.990002,55.152248,99
2016-12-14,62.430000,62.430000,62.130001,62.130001,55.276798,41
2016-12-15,62.259998,64.279999,62.259998,64.000000,56.940533,534
2016-12-16,64.199997,64.610001,64.199997,64.610001,57.483250,3
2016-12-19,63.779999,63.779999,63.150002,63.150002,56.184296,300
2016-12-20,63.020000,63.860001,62.599998,63.860001,56.815979,400
2016-12-21,63.759998,63.759998,63.759998,63.759998,56.727001,119
2016-12-22,62.599998,62.599998,62.549999,62.549999,55.650475,70
2016-12-23,62.599998,62.980000,62.599998,62.980000,56.033043,300
2016-12-27,63.139999,63.139999,63.139999,63.139999,56.175392,0
2016-12-28,62.860001,62.860001,62.520000,62.590000,55.686062,522
2016-12-29,62.270000,62.410000,62.240002,62.240002,55.374672,295
2016-12-30,62.290001,62.290001,62.189999,62.259998,55.392456,18
2017-01-02,62.290001,62.880001,62.290001,62.880001,55.944077,501
2017-01-03,62.700001,62.700001,62.700001,62.700001,55.783928,0
2017-01-04,63.580002,63.580002,63.580002,63.580002,56.566860,0
2017-01-05,64.000000,64.529999,64.000000,64.529999,57.412071,15
2017-01-06,64.400002,65.190002,64.400002,65.190002,57.999271,300
2017-01-09,65.180000,65.180000,65.099998,65.099998,57.919201,30
2017-01-10,65.129997,65.129997,65.129997,65.129997,57.945889,0
2017-01-11,65.129997,65.129997,65.129997,65.129997,57.945889,0
2017-01-12,65.160004,65.160004,65.160004,65.160004,57.972584,0
2017-01-13,64.959999,64.980003,64.800003,64.980003,57.812439,370
2017-01-16,65.360001,65.360001,65.220001,65.220001,58.025963,201
2017-01-17,65.070000,65.070000,65.070000,65.070000,57.892502,0
2017-01-18,65.589996,65.589996,64.800003,64.800003,57.652294,15
2017-01-19,64.820000,64.820000,64.820000,64.820000,57.670086,0
2017-01-20,65.220001,65.220001,65.220001,65.220001,58.025963,0
2017-01-23,65.199997,65.550003,65.199997,65.389999,58.177208,275
2017-01-24,65.370003,65.370003,65.370003,65.370003,58.159420,100
2017-01-25,65.699997,65.699997,65.699997,65.699997,58.453014,0
2017-01-26,65.589996,65.589996,65.589996,65.589996,58.355145,0
2017-01-27,64.760002,64.779999,64.760002,64.779999,57.634495,10
2017-01-30,64.510002,64.510002,64.190002,64.230003,57.145164,19
2017-01-31,63.160000,63.160000,63.160000,63.160000,56.193184,0
2017-02-01,63.330002,63.330002,62.880001,62.880001,55.944077,80
2017-02-02,62.860001,62.860001,62.860001,62.860001,55.926281,0
2017-02-03,62.740002,62.740002,62.740002,62.740002,55.819519,0
2017-02-06,63.090000,63.090000,63.090000,63.090000,56.130909,0
2017-02-07,62.959999,63.830002,62.959999,63.830002,56.789288,25
2017-02-08,62.799999,62.840000,62.790001,62.790001,55.863998,325
2017-02-09,62.919998,62.919998,62.919998,62.919998,55.979660,0
2017-02-10,64.379997,64.379997,64.379997,64.379997,57.278614,140
2017-02-13,64.370003,65.860001,64.370003,65.860001,58.595367,30
2017-02-14,65.820000,65.820000,65.820000,65.820000,58.559776,0
2017-02-15,66.199997,66.199997,66.199997,66.199997,58.897861,0
2017-02-16,66.040001,66.040001,65.410004,65.440002,58.221699,80
2017-02-17,65.650002,65.650002,65.500000,65.500000,58.275074,15
2017-02-20,65.589996,66.559998,65.589996,66.480003,59.146976,164
2017-02-21,66.349998,67.120003,66.349998,67.120003,59.716385,25
2017-02-22,65.500000,65.500000,65.500000,65.500000,58.275074,0
2017-02-23,67.120003,68.949997,67.120003,68.949997,61.344524,100
2017-02-24,68.650002,68.650002,68.620003,68.620003,61.050930,100
2017-02-27,68.239998,68.239998,68.239998,68.239998,60.712841,0
2017-02-28,68.160004,68.160004,68.160004,68.160004,60.641666,0
2017-03-01,69.370003,71.320000,69.370003,71.320000,63.453110,20
2017-03-02,71.139999,71.139999,71.139999,71.139999,63.292957,0
2017-03-03,71.160004,71.160004,71.160004,71.160004,63.310760,0
2017-03-06,70.540001,70.540001,70.540001,70.540001,62.759144,0
2017-03-07,71.010002,71.010002,70.080002,70.080002,62.349888,12
2017-03-08,70.139999,70.139999,70.139999,70.139999,62.403263,15
2017-03-09,70.120003,70.120003,70.120003,70.120003,62.385468,0
2017-03-10,70.139999,70.139999,70.139999,70.139999,62.403263,0
2017-03-13,70.190002,70.190002,70.190002,70.190002,62.447758,0
2017-03-14,69.839996,70.489998,69.839996,70.489998,62.714661,100
2017-03-15,70.220001,70.220001,70.220001,70.220001,62.474445,0
2017-03-16,70.849998,71.120003,70.349998,70.349998,62.590099,80
2017-03-17,69.370003,69.940002,69.370003,69.940002,62.225319,150
2017-03-20,69.809998,69.809998,69.809998,69.809998,62.109661,0
2017-03-21,70.779999,70.779999,70.779999,70.779999,62.972664,2
2017-03-22,69.059998,69.059998,69.059998,69.059998,61.442387,0
2017-03-23,69.160004,69.910004,68.930000,69.910004,62.198639,135
2017-03-24,69.669998,70.089996,69.669998,70.089996,62.358772,100
2017-03-27,69.610001,69.610001,69.610001,69.610001,61.931728,8
2017-03-28,69.400002,69.400002,69.400002,69.400002,61.744892,0
2017-03-29,70.639999,70.639999,70.639999,70.639999,62.848118,0
2017-03-30,71.110001,71.110001,71.110001,71.110001,63.266266,0
2017-03-31,71.330002,71.330002,71.250000,71.250000,63.390835,200
2017-04-03,71.449997,71.449997,71.059998,71.059998,63.221775,300
2017-04-04,71.059998,71.629997,71.059998,71.629997,63.728909,15
2017-04-05,71.769997,71.769997,71.769997,71.769997,63.853462,85
2017-04-06,71.199997,71.199997,71.199997,71.199997,63.346340,0
2017-04-07,72.010002,72.540001,72.010002,72.540001,64.538536,5
2017-04-10,72.400002,72.400002,72.400002,72.400002,64.413979,0
2017-04-11,71.019997,71.300003,71.019997,71.300003,63.435314,25
2017-04-12,71.250000,71.250000,71.250000,71.250000,63.390835,0
2017-04-13,71.320000,71.320000,71.320000,71.320000,63.453110,0
2017-04-18,70.699997,70.699997,69.389999,69.389999,62.927128,124
2017-04-19,69.459999,69.459999,69.459999,69.459999,62.990608,0
2017-04-20,69.870003,69.870003,69.599998,69.599998,63.117569,215
2017-04-21,72.050003,72.050003,72.050003,72.050003,65.339378,0
2017-04-24,72.480003,72.480003,72.480003,72.480003,65.729332,0
2017-04-25,73.589996,73.589996,73.589996,73.589996,66.735939,0
2017-04-26,73.919998,73.919998,73.919998,73.919998,67.035210,0
2017-04-27,70.290001,74.300003,70.290001,74.300003,67.379814,60
2017-04-28,74.779999,74.779999,74.059998,74.059998,67.162163,100
2017-05-02,74.110001,74.110001,74.110001,74.110001,67.207520,0
2017-05-03,74.559998,74.559998,73.839996,74.000000,67.107758,95
2017-05-04,73.949997,73.949997,73.949997,73.949997,67.062416,0
2017-05-05,74.639999,74.639999,74.639999,74.639999,67.688148,0
2017-05-08,76.500000,76.500000,76.389999,76.389999,69.275154,19
2017-05-09,75.410004,75.510002,75.410004,75.510002,68.477119,50
2017-05-10,75.190002,75.190002,75.190002,75.190002,68.186928,0
2017-05-11,75.150002,75.150002,74.489998,74.489998,67.552124,65
2017-05-12,73.870003,73.870003,73.870003,73.870003,66.989868,0
2017-05-15,74.559998,74.559998,74.559998,74.559998,70.082275,0
2017-05-16,74.169998,74.169998,74.169998,74.169998,69.715706,0
2017-05-17,73.589996,73.589996,72.389999,72.459999,68.108398,490
2017-05-18,72.260002,72.260002,72.260002,72.260002,67.920410,0
2017-05-19,72.970001,72.970001,72.970001,72.970001,68.587769,0
2017-05-22,73.910004,73.910004,73.910004,73.910004,69.471329,0
2017-05-23,72.529999,72.529999,72.529999,72.529999,68.174194,0
2017-05-24,72.419998,72.599998,72.419998,72.599998,68.239990,32
2017-05-25,72.500000,72.500000,72.500000,72.500000,68.145996,0
2017-05-26,72.809998,72.809998,72.809998,72.809998,68.437378,0
2017-05-29,73.930000,73.930000,73.930000,73.930000,69.490112,0
2017-05-30,73.620003,73.620003,73.300003,73.300003,68.897957,80
2017-05-31,73.070000,73.070000,73.070000,73.070000,68.681770,0
2017-06-01,73.150002,73.150002,73.150002,73.150002,68.756966,0
2017-06-02,75.419998,75.459999,75.419998,75.459999,70.928238,40
2017-06-05,75.629997,75.629997,75.629997,75.629997,71.088028,0
2017-06-06,74.779999,75.029999,74.779999,75.019997,70.514656,310
2017-06-07,74.550003,74.550003,74.550003,74.550003,70.072891,0
2017-06-08,73.550003,73.550003,72.489998,72.489998,68.136597,10
2017-06-09,73.760002,73.760002,73.760002,73.760002,69.330330,0
2017-06-12,74.889999,74.889999,74.230003,74.230003,69.772110,400
2017-06-13,74.339996,74.339996,74.339996,74.339996,69.875488,0
2017-06-14,74.699997,74.699997,74.699997,74.699997,70.213875,0
2017-06-15,75.070000,75.070000,75.070000,75.070000,70.561653,0
2017-06-16,73.519997,74.610001,73.519997,74.610001,70.129280,200
2017-06-19,74.989998,76.889999,74.989998,76.889999,72.272346,40
2017-06-20,76.410004,77.019997,76.410004,76.419998,71.830582,227
2017-06-21,75.769997,75.769997,75.769997,75.769997,71.219612,0
2017-06-22,75.309998,75.309998,74.500000,74.529999,70.054085,27
2017-06-23,74.919998,74.919998,74.919998,74.919998,70.420662,0
2017-06-26,75.879997,76.279999,75.879997,76.279999,71.698982,10
2017-06-27,75.919998,75.919998,74.529999,74.529999,70.054085,140
2017-06-28,74.029999,74.029999,72.830002,73.750000,69.320930,634
2017-06-29,73.849998,73.849998,72.070000,72.070000,67.741829,137
2017-06-30,72.070000,72.680000,72.070000,72.680000,68.315186,378
2017-07-03,72.779999,73.070000,72.580002,73.070000,68.681770,185
2017-07-04,72.540001,73.349998,72.540001,73.330002,68.926147,769
2017-07-05,73.349998,74.010002,73.349998,74.010002,69.565315,1291
2017-07-06,74.870003,74.870003,73.839996,73.839996,69.405518,837
2017-07-07,74.089996,74.500000,74.050003,74.050003,69.602913,420
2017-07-10,74.440002,74.440002,74.019997,74.370003,69.903694,746
2017-07-11,74.629997,74.940002,74.430000,74.430000,69.960091,593
2017-07-12,74.610001,74.610001,74.320000,74.320000,69.856697,218
2017-07-13,74.669998,74.669998,74.669998,74.669998,70.185677,6
2017-07-14,74.949997,74.949997,74.949997,74.949997,70.448860,0
2017-07-17,74.570000,74.570000,74.570000,74.570000,70.091675,0
2017-07-18,73.250000,73.250000,72.400002,72.400002,68.052010,450
2017-07-19,72.529999,72.660004,72.500000,72.660004,68.296394,235
2017-07-20,73.769997,73.769997,73.769997,73.769997,69.339722,0
2017-07-21,72.269997,72.419998,71.339996,71.339996,67.055656,131
2017-07-24,71.230003,71.559998,71.230003,71.559998,67.262444,100
2017-07-25,71.650002,72.529999,71.650002,72.529999,68.174194,100
2017-07-26,72.699997,72.699997,72.699997,72.699997,68.333977,0
2017-07-27,72.800003,72.800003,72.180000,72.180000,67.845215,80
2017-07-28,71.639999,72.400002,71.639999,72.400002,68.052010,100
2017-07-31,72.110001,72.110001,70.370003,70.370003,66.143913,17
2017-08-01,70.419998,70.419998,70.419998,70.419998,66.190910,0
2017-08-02,72.089996,72.089996,72.089996,72.089996,67.760612,0
2017-08-03,71.040001,71.330002,71.040001,71.330002,67.046265,30
2017-08-04,71.449997,71.449997,71.449997,71.449997,67.159050,0
2017-08-07,73.150002,73.519997,72.599998,72.599998,68.239990,190
2017-08-08,72.410004,72.410004,72.410004,72.410004,68.061401,0
2017-08-09,71.620003,71.620003,70.970001,70.970001,66.707878,80
2017-08-10,71.410004,71.410004,71.410004,71.410004,67.121460,0
2017-08-11,70.519997,70.519997,70.519997,70.519997,66.284904,0
2017-08-14,71.070000,71.070000,71.070000,71.070000,66.801872,0
2017-08-15,71.750000,72.550003,71.750000,72.550003,68.193001,750
2017-08-16,72.389999,72.389999,72.389999,72.389999,68.042610,0
2017-08-17,72.570000,72.570000,72.570000,72.570000,68.211800,0
2017-08-18,71.699997,71.699997,71.699997,71.699997,67.394035,0
2017-08-21,71.279999,71.279999,71.279999,71.279999,66.999268,0
2017-08-22,71.860001,71.860001,71.860001,71.860001,67.544434,0
2017-08-23,71.330002,71.330002,71.330002,71.330002,67.046265,0
2017-08-24,70.760002,70.760002,70.760002,70.760002,66.510498,0
2017-08-25,70.489998,70.489998,70.489998,70.489998,66.256706,0
2017-08-28,70.629997,70.629997,70.629997,70.629997,66.388298,0
2017-08-29,69.769997,69.769997,68.459999,68.459999,64.348618,100
2017-08-30,68.989998,68.989998,68.989998,68.989998,64.846786,0
2017-08-31,70.080002,70.080002,70.080002,70.080002,65.871338,0
2017-09-01,70.910004,71.410004,70.910004,71.410004,67.121460,42
2017-09-04,70.930000,70.989998,70.930000,70.989998,66.726677,53
2017-09-05,71.320000,71.320000,70.910004,70.910004,66.651482,55
2017-09-06,70.949997,70.949997,70.949997,70.949997,66.689079,0
2017-09-07,71.470001,71.470001,71.470001,71.470001,67.177849,0
2017-09-08,70.349998,70.349998,70.349998,70.349998,66.125114,0
2017-09-11,70.639999,70.639999,70.639999,70.639999,66.397697,0
2017-09-12,70.930000,70.930000,70.930000,70.930000,66.670288,0
2017-09-13,70.430000,70.430000,70.430000,70.430000,66.200310,0
2017-09-14,70.910004,70.910004,70.910004,70.910004,66.651482,0
2017-09-15,70.980003,70.980003,70.980003,70.980003,66.717285,0
2017-09-18,72.059998,72.059998,72.059998,72.059998,67.732414,0
2017-09-19,73.440002,73.440002,73.440002,73.440002,69.029549,0
2017-09-20,73.910004,73.910004,73.910004,73.910004,69.471329,0
2017-09-21,74.589996,77.190002,74.589996,77.190002,72.554344,5
2017-09-22,76.870003,76.870003,76.870003,76.870003,72.253555,0
2017-09-25,76.949997,76.949997,76.949997,76.949997,72.328751,0
2017-09-26,77.669998,78.059998,77.669998,78.059998,73.372086,123
2017-09-27,78.639999,78.639999,78.639999,78.639999,73.917259,0
2017-09-28,80.430000,80.430000,80.169998,80.169998,75.355377,32
2017-09-29,79.949997,79.949997,79.949997,79.949997,75.148582,0
2017-10-02,79.870003,80.760002,79.870003,80.760002,75.909935,10
2017-10-03,80.440002,81.529999,80.440002,81.529999,76.633698,63
2017-10-04,81.540001,81.540001,81.459999,81.459999,76.567902,100
2017-10-05,82.029999,82.029999,81.040001,81.040001,76.173126,11
2017-10-06,81.860001,81.860001,81.860001,81.860001,76.943886,0
2017-10-09,76.190002,80.220001,75.550003,79.290001,74.528221,1014
2017-10-10,78.449997,78.580002,78.449997,78.580002,73.860870,30
2017-10-11,78.650002,78.650002,78.349998,78.349998,73.644676,25
2017-10-12,77.730003,78.050003,77.730003,78.050003,73.362694,71
2017-10-13,77.879997,77.879997,77.070000,77.070000,72.441544,1001
2017-10-16,76.860001,76.860001,76.860001,76.860001,72.244164,0
2017-10-17,77.739998,80.940002,77.739998,80.940002,76.079132,310
2017-10-18,81.400002,81.400002,81.400002,81.400002,76.511513,0
2017-10-19,81.000000,81.000000,81.000000,81.000000,76.135529,0
2017-10-20,81.050003,81.050003,81.050003,81.050003,76.182533,0
2017-10-23,80.860001,80.860001,80.860001,80.860001,76.003937,0
2017-10-24,81.120003,82.410004,81.120003,82.410004,77.460854,150
2017-10-25,83.290001,83.290001,83.290001,83.290001,78.288002,0
2017-10-26,83.540001,83.540001,83.540001,83.540001,78.522987,0
2017-10-27,85.849998,87.099998,85.849998,87.070000,81.840996,11
2017-10-30,86.300003,86.300003,85.410004,85.410004,80.280693,44
2017-10-31,85.410004,85.410004,85.410004,85.410004,80.280693,0
2017-11-01,88.370003,88.370003,87.430000,87.430000,82.179375,200
2017-11-02,86.790001,86.790001,86.699997,86.699997,81.493210,800
2017-11-03,86.660004,87.000000,86.660004,87.000000,81.775200,310
2017-11-06,87.059998,87.059998,87.059998,87.059998,81.831589,0
2017-11-07,86.699997,86.699997,86.699997,86.699997,81.493210,0
2017-11-08,86.330002,86.330002,86.330002,86.330002,81.145432,0
2017-11-09,85.279999,85.279999,85.279999,85.279999,80.158493,100
2017-11-10,84.169998,84.169998,84.169998,84.169998,79.115150,0
2017-11-13,82.000000,83.540001,82.000000,83.540001,78.522987,80
2017-11-14,83.080002,83.080002,83.080002,83.080002,78.090614,0
2017-11-15,84.989998,85.919998,84.989998,85.589996,80.449875,235
2017-11-16,86.620003,86.620003,85.129997,85.620003,80.478073,254
2017-11-17,85.480003,85.480003,85.480003,85.480003,80.346481,0
2017-11-20,84.209999,84.209999,84.209999,84.209999,79.152748,0
2017-11-21,85.239998,85.239998,85.239998,85.239998,80.120895,0
2017-11-22,86.209999,86.209999,86.209999,86.209999,81.032639,150
2017-11-23,85.209999,85.209999,85.209999,85.209999,80.092690,0
2017-11-24,86.010002,86.010002,86.010002,86.010002,80.844650,0
2017-11-27,85.709999,85.709999,85.440002,85.440002,80.308884,20
2017-11-28,85.910004,85.910004,85.910004,85.910004,80.750664,0
2017-11-29,87.139999,87.500000,87.139999,87.500000,82.245171,40
2017-11-30,87.320000,87.320000,86.959999,86.959999,81.737602,6
2017-12-01,87.300003,87.300003,85.790001,85.790001,80.637871,2
2017-12-04,86.790001,87.000000,86.790001,87.000000,81.775200,38
2017-12-05,87.860001,88.370003,87.860001,88.370003,83.062920,0
2017-12-06,88.010002,88.010002,88.010002,88.010002,82.724541,0
2017-12-07,88.860001,88.860001,88.860001,88.860001,83.523491,0
2017-12-08,88.720001,88.720001,88.720001,88.720001,83.391899,0
2017-12-11,87.900002,87.900002,87.900002,87.900002,82.621147,0
2017-12-12,86.209999,86.900002,86.209999,86.900002,81.681198,3
2017-12-13,87.019997,87.019997,86.260002,86.260002,81.079636,150
2017-12-14,88.220001,88.220001,88.220001,88.220001,82.921928,100
2017-12-15,85.269997,85.320000,85.269997,85.320000,80.196091,12
2017-12-18,85.220001,85.220001,85.220001,85.220001,80.102089,0
2017-12-19,86.680000,86.680000,85.769997,85.769997,80.619064,5
2017-12-20,85.800003,85.800003,85.800003,85.800003,80.647263,0
2017-12-21,84.699997,84.870003,84.699997,84.870003,79.773125,220
2017-12-22,84.760002,84.760002,84.760002,84.760002,79.669724,0
2017-12-27,84.410004,84.410004,84.410004,84.410004,79.340744,0
2017-12-28,85.500000,85.500000,83.620003,83.699997,78.673370,99
2017-12-29,84.500000,84.500000,83.449997,83.500000,78.485390,60
2018-01-02,83.720001,83.720001,82.599998,82.599998,77.639442,45
2018-01-03,82.930000,82.930000,82.930000,82.930000,77.949623,0
2018-01-04,84.410004,84.440002,84.410004,84.440002,79.368942,50
2018-01-05,85.779999,85.779999,85.650002,85.650002,80.506271,45
2018-01-08,86.389999,86.389999,86.389999,86.389999,81.201828,0
2018-01-09,86.599998,86.870003,86.599998,86.870003,81.653008,120
2018-01-10,87.220001,89.940002,87.220001,89.940002,84.538635,410
2018-01-11,89.949997,89.949997,89.949997,89.949997,84.548027,0
2018-01-12,90.250000,90.250000,90.250000,90.250000,84.830017,0
2018-01-15,90.070000,90.290001,89.930000,89.930000,84.529228,572
2018-01-16,90.000000,90.000000,90.000000,90.000000,84.595032,7
2018-01-17,89.470001,90.199997,89.470001,90.199997,84.783012,800
2018-01-18,89.900002,89.900002,89.900002,89.900002,84.501038,0
2018-01-19,90.750000,92.699997,90.750000,92.699997,87.132881,40
2018-01-22,92.650002,93.120003,92.650002,93.120003,87.527657,107
2018-01-23,93.650002,93.650002,91.949997,91.949997,86.427917,74
2018-01-24,91.959999,91.959999,90.879997,90.879997,85.422180,115
2018-01-25,90.519997,90.519997,90.519997,90.519997,85.083794,0
2018-01-26,88.269997,89.760002,88.269997,89.760002,84.369446,150
2018-01-29,90.470001,90.470001,90.470001,90.470001,85.036804,0
2018-01-30,89.779999,89.779999,89.779999,89.779999,84.388245,0
2018-01-31,89.849998,89.849998,89.849998,89.849998,84.454033,0
2018-02-01,93.199997,93.199997,93.199997,93.199997,87.602852,1
2018-02-02,90.190002,90.190002,88.900002,88.900002,83.561096,30
2018-02-05,87.349998,87.349998,85.930000,85.930000,80.769455,220
2018-02-06,81.110001,85.010002,81.110001,85.010002,79.904709,110
2018-02-07,86.070000,86.330002,86.070000,86.330002,81.145432,1010
2018-02-08,87.769997,87.769997,87.489998,87.529999,82.273361,275
2018-02-09,84.940002,84.940002,84.940002,84.940002,79.838905,0
2018-02-12,84.500000,84.500000,84.500000,84.500000,79.425339,0
2018-02-13,82.680000,83.099998,82.680000,83.099998,78.109413,100
2018-02-14,83.800003,83.800003,81.949997,81.949997,77.028473,5
2018-02-15,86.500000,92.650002,86.500000,92.650002,87.085892,145
2018-02-16,93.190002,95.639999,93.190002,95.529999,89.792923,28
2018-02-19,95.150002,95.580002,94.709999,94.709999,89.022171,251
2018-02-20,94.680000,95.650002,94.680000,95.300003,89.576744,29
2018-02-21,96.650002,96.650002,96.650002,96.650002,90.845665,0
2018-02-22,96.900002,97.660004,96.900002,97.660004,91.795013,26
2018-02-23,97.769997,97.769997,97.769997,97.769997,91.898399,0
2018-02-26,98.220001,98.220001,98.220001,98.220001,92.321373,0
2018-02-27,99.150002,99.150002,98.470001,98.470001,92.556374,60
2018-02-28,98.209999,98.209999,98.209999,98.209999,92.311974,0
2018-03-01,97.919998,97.919998,96.050003,96.050003,90.281700,200
2018-03-02,95.559998,95.559998,94.180000,94.269997,88.608589,51
2018-03-05,93.089996,95.050003,93.089996,94.389999,88.721382,325
2018-03-06,96.300003,96.300003,96.300003,96.300003,90.516685,0
2018-03-07,94.820000,94.820000,94.820000,94.820000,89.125557,0
2018-03-08,95.669998,97.029999,95.669998,97.029999,91.202843,150
2018-03-09,96.889999,98.279999,96.889999,98.279999,92.377769,5
2018-03-12,98.459999,98.459999,98.459999,98.459999,92.546959,0
2018-03-13,95.690002,95.690002,95.690002,95.690002,89.943321,0
2018-03-14,95.089996,95.089996,95.080002,95.080002,89.369957,31
2018-03-15,95.559998,96.760002,95.559998,96.760002,90.949059,30
2018-03-16,96.379997,96.379997,96.379997,96.379997,90.591873,0
2018-03-19,95.629997,95.629997,94.910004,94.910004,89.210159,100
2018-03-20,94.690002,94.690002,94.690002,94.690002,89.003380,0
2018-03-21,96.459999,96.459999,96.459999,96.459999,90.667068,0
2018-03-22,95.099998,95.099998,95.099998,95.099998,89.388748,0
2018-03-23,93.169998,93.169998,93.169998,93.169998,87.574654,0
2018-03-26,92.519997,93.059998,92.519997,93.059998,87.471260,20
2018-03-27,94.080002,94.080002,94.080002,94.080002,88.430008,0
2018-03-28,93.820000,93.820000,93.820000,93.820000,88.185616,0
2018-03-29,94.070000,94.070000,94.070000,94.070000,88.420601,0
2018-04-03,93.370003,93.370003,93.370003,93.370003,87.762650,40
2018-04-04,93.190002,93.190002,92.199997,92.199997,86.662903,23
2018-04-05,94.459999,94.459999,94.459999,94.459999,88.787186,33
2018-04-06,93.910004,93.910004,93.910004,93.910004,88.270210,0
2018-04-09,94.500000,95.029999,94.500000,95.029999,89.322952,53
2018-04-10,95.099998,95.099998,95.099998,95.099998,89.388748,22
2018-04-11,94.849998,94.849998,94.849998,94.849998,89.153763,0
2018-04-12,92.790001,92.790001,90.669998,90.669998,85.224792,30
2018-04-13,93.300003,93.300003,93.300003,93.300003,87.696854,0
2018-04-16,90.570000,90.570000,90.570000,90.570000,86.521828,0
2018-04-17,90.410004,90.410004,90.410004,90.410004,86.368980,0
2018-04-18,93.220001,94.500000,93.220001,94.500000,90.276161,250
2018-04-19,94.809998,94.809998,94.809998,94.809998,90.572311,0
2018-04-20,94.440002,95.160004,94.440002,95.160004,90.906670,50
2018-04-23,94.470001,94.470001,94.470001,94.470001,90.247513,150
2018-04-24,96.400002,96.400002,96.400002,96.400002,92.091248,0
2018-04-25,95.519997,95.519997,95.519997,95.519997,91.250572,0
2018-04-26,94.919998,94.919998,94.919998,94.919998,90.677399,0
2018-04-27,95.120003,97.540001,95.120003,97.540001,93.180290,110
2018-04-30,97.199997,97.860001,97.199997,97.860001,93.485985,10
2018-05-02,97.330002,97.330002,97.330002,97.330002,92.979675,0
2018-05-03,97.519997,97.970001,97.519997,97.970001,93.591072,45
2018-05-04,98.510002,98.510002,98.510002,98.510002,94.106934,0
2018-05-07,98.669998,100.019997,98.669998,100.019997,95.549438,100
2018-05-08,99.879997,99.879997,99.879997,99.879997,95.415695,0
2018-05-09,99.849998,99.849998,99.110001,99.110001,94.680122,250
2018-05-10,98.680000,98.680000,98.680000,98.680000,94.269341,0
2018-05-11,99.389999,99.389999,99.389999,99.389999,94.947594,0
2018-05-14,99.529999,99.529999,97.940002,97.940002,93.562408,120
2018-05-15,96.290001,96.290001,96.290001,96.290001,91.986160,0
2018-05-16,94.980003,96.260002,94.980003,96.260002,91.957504,30
2018-05-17,96.519997,96.519997,96.519997,96.519997,92.205879,0
2018-05-18,97.970001,97.970001,97.970001,97.970001,93.591072,0
2018-05-21,97.970001,97.970001,97.970001,97.970001,93.591072,0
2018-05-22,100.820000,100.820000,100.820000,100.820000,96.313683,0
2018-05-23,100.139999,100.139999,100.139999,100.139999,95.664070,50
2018-05-24,98.730003,98.730003,98.209999,98.209999,93.820335,13
2018-05-25,99.010002,99.010002,99.010002,99.010002,94.584587,0
2018-05-28,98.209999,99.250000,98.209999,99.250000,94.813858,4
2018-05-29,97.160004,98.050003,97.160004,98.050003,93.667496,150
2018-05-30,97.169998,97.169998,97.169998,97.169998,92.826828,0
2018-05-31,96.650002,96.650002,96.650002,96.650002,92.330070,0
2018-06-01,97.919998,97.919998,97.919998,97.919998,93.543304,0
2018-06-04,99.110001,99.800003,99.110001,99.800003,95.339279,5
2018-06-05,99.400002,99.400002,99.400002,99.400002,94.957153,0
2018-06-06,99.440002,99.440002,99.440002,99.440002,94.995361,0
2018-06-07,100.260002,100.260002,100.260002,100.260002,95.778717,0
2018-06-08,99.290001,99.290001,99.290001,99.290001,94.852066,0
2018-06-11,100.820000,100.820000,100.820000,100.820000,96.313683,50
2018-06-12,101.099998,101.099998,101.099998,101.099998,96.581169,0
2018-06-13,100.339996,100.339996,100.339996,100.339996,95.855133,0
2018-06-14,99.860001,104.459999,99.860001,104.459999,99.790985,370
2018-06-15,104.720001,104.720001,104.720001,104.720001,100.039368,15
2018-06-18,103.500000,103.500000,100.519997,100.519997,96.027084,9
2018-06-19,101.239998,101.239998,99.230003,100.480003,95.988884,165
2018-06-20,101.040001,101.040001,99.930000,100.180000,95.702293,157
2018-06-21,100.120003,100.120003,100.120003,100.120003,95.644974,0
2018-06-22,98.629997,98.629997,98.629997,98.629997,94.221573,0
2018-06-25,100.139999,100.139999,96.570000,96.570000,92.253647,80
2018-06-26,97.010002,97.269997,97.010002,97.269997,92.922356,72
2018-06-27,96.690002,96.690002,94.889999,94.910004,90.667847,46
2018-06-28,98.220001,98.220001,98.220001,98.220001,93.829895,0
2018-06-29,98.820000,98.820000,98.820000,98.820000,94.403076,0
2018-07-02,98.889999,98.889999,98.889999,98.889999,94.469948,0
2018-07-03,98.320000,98.320000,98.320000,98.320000,93.925423,0
2018-07-04,97.580002,97.580002,97.580002,97.580002,93.218506,0
2018-07-05,97.849998,97.959999,97.849998,97.959999,93.581512,160
2018-07-06,98.650002,98.650002,98.360001,98.360001,93.963638,40
2018-07-09,98.949997,99.500000,98.949997,99.440002,94.995361,95
2018-07-10,99.879997,99.879997,99.879997,99.879997,95.415695,0
2018-07-11,102.699997,102.699997,102.699997,102.699997,98.109650,0
2018-07-12,103.500000,105.400002,103.500000,105.400002,100.688980,14
